,historical_date,year,codingstart,Indicator,Code index,Indices,Index,Value
6088,1996-01-01,1996,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7664759755
6089,1996-01-01,1996,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8724717498
6090,1996-01-01,1996,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6241611242
6091,1997-01-01,1997,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7664759755
6092,1997-01-01,1997,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8724717498
6093,1997-01-01,1997,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6241611242
6094,1998-01-01,1998,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7664759755
6095,1998-01-01,1998,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8724717498
6096,1998-01-01,1998,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6241611242
6097,1999-01-01,1999,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7664759755
6098,1999-01-01,1999,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8724717498
6099,1999-01-01,1999,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6241611242
6100,2000-01-01,2000,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7806774378
6101,2000-01-01,2000,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8806211352
6102,2000-01-01,2000,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6446323991
6103,2001-01-01,2001,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.753872633
6104,2001-01-01,2001,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8614687324
6105,2001-01-01,2001,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6127570868
6106,2002-01-01,2002,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7477891445
6107,2002-01-01,2002,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8589553833
6108,2002-01-01,2002,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6023596525
6109,2003-01-01,2003,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7453148365
6110,2003-01-01,2003,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8597201705
6111,2003-01-01,2003,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.5950573087
6112,2004-01-01,2004,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7410261035
6113,2004-01-01,2004,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8520671725
6114,2004-01-01,2004,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.597810328
6115,2005-01-01,2005,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7119531631
6116,2005-01-01,2005,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8338439465
6117,2005-01-01,2005,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.559117496
6118,2006-01-01,2006,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7298136353
6119,2006-01-01,2006,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8431106806
6120,2006-01-01,2006,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.5859636068
6121,2007-01-01,2007,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7356547117
6122,2007-01-01,2007,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8513755798
6123,2007-01-01,2007,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.5861533284
6124,2008-01-01,2008,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7523137331
6125,2008-01-01,2008,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8663155437
6126,2008-01-01,2008,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6004204154
6127,2009-01-01,2009,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7523137331
6128,2009-01-01,2009,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8663155437
6129,2009-01-01,2009,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6004204154
6130,2010-01-01,2010,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7535816431
6131,2010-01-01,2010,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8731985092
6132,2010-01-01,2010,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.5909410715
6133,2011-01-01,2011,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7788934112
6134,2011-01-01,2011,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8797553778
6135,2011-01-01,2011,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6417565942
6136,2012-01-01,2012,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7788934112
6137,2012-01-01,2012,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.8797553778
6138,2012-01-01,2012,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6417565942
6139,2013-01-01,2013,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6309356689
6140,2013-01-01,2013,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7715309262
6141,2013-01-01,2013,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.4700146019
6142,2014-01-01,2014,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6290041804
6143,2014-01-01,2014,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.7697344422
6144,2014-01-01,2014,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.4683021605
6145,2015-01-01,2015,1900,v2x_jucon,,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.6670626998
6146,2015-01-01,2015,1900,v2x_jucon,codehigh,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.813877821
6147,2015-01-01,2015,1900,v2x_jucon,codelow,Mid-Level Democracy Indices,Judicial constraints on the executive index,0.4885744452
6148,1900-01-01,1900,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6149,1901-01-01,1901,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6150,1902-01-01,1902,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6151,1903-01-01,1903,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6152,1904-01-01,1904,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6153,1905-01-01,1905,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6154,1906-01-01,1906,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6155,1907-01-01,1907,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6156,1908-01-01,1908,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6157,1909-01-01,1909,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6158,1910-01-01,1910,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6159,1911-01-01,1911,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6160,1912-01-01,1912,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6161,1913-01-01,1913,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6162,1914-01-01,1914,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6163,1915-01-01,1915,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6164,1916-01-01,1916,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6165,1917-01-01,1917,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6166,1918-01-01,1918,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6167,1919-01-01,1919,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6168,1920-01-01,1920,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6169,1921-01-01,1921,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6170,1922-01-01,1922,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6171,1923-01-01,1923,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6172,1924-01-01,1924,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6173,1925-01-01,1925,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6174,1926-01-01,1926,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6175,1927-01-01,1927,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6176,1928-01-01,1928,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6177,1929-01-01,1929,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6178,1930-01-01,1930,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6179,1931-01-01,1931,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6180,1932-01-01,1932,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6181,1933-01-01,1933,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6182,1934-01-01,1934,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6183,1935-01-01,1935,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6184,1936-01-01,1936,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6185,1937-01-01,1937,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6186,1938-01-01,1938,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6187,1939-01-01,1939,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6188,1940-01-01,1940,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6189,1941-01-01,1941,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6190,1942-01-01,1942,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6191,1943-01-01,1943,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6192,1944-01-01,1944,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6193,1945-01-01,1945,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6194,1946-01-01,1946,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6195,1947-01-01,1947,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6196,1948-01-01,1948,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6197,1949-01-01,1949,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6198,1950-01-01,1950,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6199,1951-01-01,1951,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6200,1952-01-01,1952,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6201,1953-01-01,1953,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6202,1954-01-01,1954,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6203,1955-01-01,1955,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6204,1956-01-01,1956,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6205,1957-01-01,1957,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6206,1958-01-01,1958,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6207,1959-01-01,1959,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6208,1960-01-01,1960,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6209,1961-01-01,1961,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6210,1962-01-01,1962,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6211,1963-01-01,1963,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6212,1964-01-01,1964,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6213,1965-01-01,1965,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6214,1966-01-01,1966,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6215,1967-01-01,1967,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6216,1968-01-01,1968,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6217,1969-01-01,1969,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6218,1970-01-01,1970,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6219,1971-01-01,1971,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6220,1972-01-01,1972,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6221,1973-01-01,1973,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6222,1974-01-01,1974,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6223,1975-01-01,1975,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6224,1976-01-01,1976,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6225,1977-01-01,1977,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6226,1978-01-01,1978,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6227,1979-01-01,1979,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6228,1980-01-01,1980,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6229,1981-01-01,1981,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6230,1982-01-01,1982,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6231,1983-01-01,1983,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6232,1984-01-01,1984,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6233,1985-01-01,1985,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6234,1986-01-01,1986,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6235,1987-01-01,1987,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6236,1988-01-01,1988,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6237,1989-01-01,1989,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6238,1990-01-01,1990,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6239,1991-01-01,1991,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6240,1992-01-01,1992,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6241,1993-01-01,1993,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6242,1994-01-01,1994,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6243,1995-01-01,1995,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6244,1996-01-01,1996,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6245,1997-01-01,1997,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6246,1998-01-01,1998,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6247,1999-01-01,1999,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6248,2000-01-01,2000,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.125
6249,2001-01-01,2001,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6250,2002-01-01,2002,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6251,2003-01-01,2003,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6252,2004-01-01,2004,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6253,2005-01-01,2005,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6254,2006-01-01,2006,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0
6255,2007-01-01,2007,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.025
6256,2008-01-01,2008,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.025
6257,2009-01-01,2009,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.025
6258,2010-01-01,2010,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.025
6259,2011-01-01,2011,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.025
6260,2012-01-01,2012,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.025
6261,2013-01-01,2013,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.025
6262,2014-01-01,2014,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.025
6263,2015-01-01,2015,1900,v2xdd_dd,,Mid-Level Democracy Indices,Direct popular vote index,0.025
6264,1900-01-01,1900,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6265,1900-01-01,1900,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6266,1900-01-01,1900,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6267,1901-01-01,1901,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6268,1901-01-01,1901,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6269,1901-01-01,1901,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6270,1902-01-01,1902,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6271,1902-01-01,1902,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6272,1902-01-01,1902,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6273,1903-01-01,1903,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6274,1903-01-01,1903,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6275,1903-01-01,1903,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6276,1904-01-01,1904,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6277,1904-01-01,1904,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6278,1904-01-01,1904,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6279,1905-01-01,1905,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6280,1905-01-01,1905,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6281,1905-01-01,1905,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6282,1906-01-01,1906,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6283,1906-01-01,1906,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6284,1906-01-01,1906,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6285,1907-01-01,1907,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6286,1907-01-01,1907,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6287,1907-01-01,1907,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6288,1908-01-01,1908,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6289,1908-01-01,1908,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6290,1908-01-01,1908,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6291,1909-01-01,1909,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6292,1909-01-01,1909,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6293,1909-01-01,1909,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6294,1910-01-01,1910,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6295,1910-01-01,1910,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6296,1910-01-01,1910,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6297,1911-01-01,1911,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6298,1911-01-01,1911,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6299,1911-01-01,1911,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6300,1912-01-01,1912,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6301,1912-01-01,1912,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6302,1912-01-01,1912,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6303,1913-01-01,1913,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6304,1913-01-01,1913,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6305,1913-01-01,1913,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6306,1914-01-01,1914,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6307,1914-01-01,1914,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6308,1914-01-01,1914,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6309,1915-01-01,1915,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6310,1915-01-01,1915,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6311,1915-01-01,1915,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6312,1916-01-01,1916,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6313,1916-01-01,1916,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6314,1916-01-01,1916,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6315,1917-01-01,1917,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6316,1917-01-01,1917,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6317,1917-01-01,1917,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6318,1918-01-01,1918,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6319,1918-01-01,1918,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6320,1918-01-01,1918,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6321,1919-01-01,1919,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6322,1919-01-01,1919,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6323,1919-01-01,1919,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6324,1920-01-01,1920,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6325,1920-01-01,1920,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6326,1920-01-01,1920,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6327,1921-01-01,1921,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6328,1921-01-01,1921,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6329,1921-01-01,1921,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6330,1922-01-01,1922,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6331,1922-01-01,1922,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6332,1922-01-01,1922,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6333,1923-01-01,1923,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6334,1923-01-01,1923,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6335,1923-01-01,1923,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6336,1924-01-01,1924,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6337,1924-01-01,1924,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6338,1924-01-01,1924,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6339,1925-01-01,1925,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6340,1925-01-01,1925,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
6341,1925-01-01,1925,1900,v2xel_regelec,codelow,Mid-Level Democracy Indices,Regional government index,0
6342,1926-01-01,1926,1900,v2xel_regelec,,Mid-Level Democracy Indices,Regional government index,0.0739936377
6343,1926-01-01,1926,1900,v2xel_regelec,codehigh,Mid-Level Democracy Indices,Regional government index,0.1492046267
